"timestamp","date","activity","hour"
"2006-01-20 10:00:00","2006-01-20",3,"10"
"2006-01-20 10:01:00","2006-01-20",0,"10"
"2006-01-20 10:02:00","2006-01-20",7,"10"
"2006-01-20 10:03:00","2006-01-20",0,"10"
"2006-01-20 10:04:00","2006-01-20",0,"10"
"2006-01-20 10:05:00","2006-01-20",0,"10"
"2006-01-20 10:06:00","2006-01-20",2003,"10"
"2006-01-20 10:07:00","2006-01-20",600,"10"
"2006-01-20 10:08:00","2006-01-20",854,"10"
"2006-01-20 10:09:00","2006-01-20",264,"10"
"2006-01-20 10:10:00","2006-01-20",96,"10"
"2006-01-20 10:11:00","2006-01-20",13,"10"
"2006-01-20 10:12:00","2006-01-20",136,"10"
"2006-01-20 10:13:00","2006-01-20",256,"10"
"2006-01-20 10:14:00","2006-01-20",96,"10"
"2006-01-20 10:15:00","2006-01-20",93,"10"
"2006-01-20 10:16:00","2006-01-20",126,"10"
"2006-01-20 10:17:00","2006-01-20",214,"10"
"2006-01-20 10:18:00","2006-01-20",15,"10"
"2006-01-20 10:19:00","2006-01-20",214,"10"
"2006-01-20 10:20:00","2006-01-20",73,"10"
"2006-01-20 10:21:00","2006-01-20",181,"10"
"2006-01-20 10:22:00","2006-01-20",175,"10"
"2006-01-20 10:23:00","2006-01-20",214,"10"
"2006-01-20 10:24:00","2006-01-20",248,"10"
"2006-01-20 10:25:00","2006-01-20",495,"10"
"2006-01-20 10:26:00","2006-01-20",407,"10"
"2006-01-20 10:27:00","2006-01-20",256,"10"
"2006-01-20 10:28:00","2006-01-20",0,"10"
"2006-01-20 10:29:00","2006-01-20",776,"10"
"2006-01-20 10:30:00","2006-01-20",13,"10"
"2006-01-20 10:31:00","2006-01-20",181,"10"
"2006-01-20 10:32:00","2006-01-20",434,"10"
"2006-01-20 10:33:00","2006-01-20",322,"10"
"2006-01-20 10:34:00","2006-01-20",293,"10"
"2006-01-20 10:35:00","2006-01-20",188,"10"
"2006-01-20 10:36:00","2006-01-20",256,"10"
"2006-01-20 10:37:00","2006-01-20",181,"10"
"2006-01-20 10:38:00","2006-01-20",168,"10"
"2006-01-20 10:39:00","2006-01-20",188,"10"
"2006-01-20 10:40:00","2006-01-20",283,"10"
"2006-01-20 10:41:00","2006-01-20",175,"10"
"2006-01-20 10:42:00","2006-01-20",131,"10"
"2006-01-20 10:43:00","2006-01-20",322,"10"
"2006-01-20 10:44:00","2006-01-20",121,"10"
"2006-01-20 10:45:00","2006-01-20",43,"10"
"2006-01-20 10:46:00","2006-01-20",231,"10"
"2006-01-20 10:47:00","2006-01-20",121,"10"
"2006-01-20 10:48:00","2006-01-20",73,"10"
"2006-01-20 10:49:00","2006-01-20",273,"10"
"2006-01-20 10:50:00","2006-01-20",66,"10"
"2006-01-20 10:51:00","2006-01-20",208,"10"
"2006-01-20 10:52:00","2006-01-20",283,"10"
"2006-01-20 10:53:00","2006-01-20",751,"10"
"2006-01-20 10:54:00","2006-01-20",264,"10"
"2006-01-20 10:55:00","2006-01-20",479,"10"
"2006-01-20 10:56:00","2006-01-20",231,"10"
"2006-01-20 10:57:00","2006-01-20",322,"10"
"2006-01-20 10:58:00","2006-01-20",313,"10"
"2006-01-20 10:59:00","2006-01-20",512,"10"
"2006-01-20 11:00:00","2006-01-20",93,"11"
