"timestamp","date","activity","hour"
"2005-08-18 10:30:00","2005-08-18",0,"10"
"2005-08-18 10:31:00","2005-08-18",0,"10"
"2005-08-18 10:32:00","2005-08-18",0,"10"
"2005-08-18 10:33:00","2005-08-18",0,"10"
"2005-08-18 10:34:00","2005-08-18",0,"10"
"2005-08-18 10:35:00","2005-08-18",0,"10"
"2005-08-18 10:36:00","2005-08-18",0,"10"
"2005-08-18 10:37:00","2005-08-18",0,"10"
"2005-08-18 10:38:00","2005-08-18",0,"10"
"2005-08-18 10:39:00","2005-08-18",0,"10"
"2005-08-18 10:40:00","2005-08-18",0,"10"
"2005-08-18 10:41:00","2005-08-18",0,"10"
"2005-08-18 10:42:00","2005-08-18",0,"10"
"2005-08-18 10:43:00","2005-08-18",0,"10"
"2005-08-18 10:44:00","2005-08-18",0,"10"
"2005-08-18 10:45:00","2005-08-18",0,"10"
"2005-08-18 10:46:00","2005-08-18",0,"10"
"2005-08-18 10:47:00","2005-08-18",0,"10"
"2005-08-18 10:48:00","2005-08-18",0,"10"
"2005-08-18 10:49:00","2005-08-18",0,"10"
"2005-08-18 10:50:00","2005-08-18",0,"10"
"2005-08-18 10:51:00","2005-08-18",0,"10"
"2005-08-18 10:52:00","2005-08-18",0,"10"
"2005-08-18 10:53:00","2005-08-18",0,"10"
"2005-08-18 10:54:00","2005-08-18",1300,"10"
"2005-08-18 10:55:00","2005-08-18",2080,"10"
"2005-08-18 10:56:00","2005-08-18",1780,"10"
"2005-08-18 10:57:00","2005-08-18",361,"10"
"2005-08-18 10:58:00","2005-08-18",227,"10"
"2005-08-18 10:59:00","2005-08-18",41,"10"
"2005-08-18 11:00:00","2005-08-18",49,"11"
"2005-08-18 11:01:00","2005-08-18",0,"11"
"2005-08-18 11:02:00","2005-08-18",58,"11"
"2005-08-18 11:03:00","2005-08-18",296,"11"
"2005-08-18 11:04:00","2005-08-18",454,"11"
"2005-08-18 11:05:00","2005-08-18",296,"11"
"2005-08-18 11:06:00","2005-08-18",439,"11"
"2005-08-18 11:07:00","2005-08-18",398,"11"
"2005-08-18 11:08:00","2005-08-18",0,"11"
"2005-08-18 11:09:00","2005-08-18",21,"11"
"2005-08-18 11:10:00","2005-08-18",79,"11"
"2005-08-18 11:11:00","2005-08-18",9,"11"
"2005-08-18 11:12:00","2005-08-18",134,"11"
"2005-08-18 11:13:00","2005-08-18",306,"11"
"2005-08-18 11:14:00","2005-08-18",296,"11"
"2005-08-18 11:15:00","2005-08-18",646,"11"
"2005-08-18 11:16:00","2005-08-18",259,"11"
"2005-08-18 11:17:00","2005-08-18",759,"11"
"2005-08-18 11:18:00","2005-08-18",689,"11"
"2005-08-18 11:19:00","2005-08-18",646,"11"
"2005-08-18 11:20:00","2005-08-18",606,"11"
"2005-08-18 11:21:00","2005-08-18",550,"11"
"2005-08-18 11:22:00","2005-08-18",349,"11"
"2005-08-18 11:23:00","2005-08-18",227,"11"
"2005-08-18 11:24:00","2005-08-18",373,"11"
"2005-08-18 11:25:00","2005-08-18",296,"11"
"2005-08-18 11:26:00","2005-08-18",317,"11"
"2005-08-18 11:27:00","2005-08-18",204,"11"
"2005-08-18 11:28:00","2005-08-18",235,"11"
"2005-08-18 11:29:00","2005-08-18",759,"11"
"2005-08-18 11:30:00","2005-08-18",646,"11"
"2005-08-18 11:31:00","2005-08-18",734,"11"
"2005-08-18 11:32:00","2005-08-18",835,"11"
"2005-08-18 11:33:00","2005-08-18",469,"11"
"2005-08-18 11:34:00","2005-08-18",338,"11"
"2005-08-18 11:35:00","2005-08-18",98,"11"
"2005-08-18 11:36:00","2005-08-18",130,"11"
"2005-08-18 11:37:00","2005-08-18",41,"11"
"2005-08-18 11:38:00","2005-08-18",317,"11"
"2005-08-18 11:39:00","2005-08-18",296,"11"
"2005-08-18 11:40:00","2005-08-18",626,"11"
"2005-08-18 11:41:00","2005-08-18",978,"11"
"2005-08-18 11:42:00","2005-08-18",469,"11"
"2005-08-18 11:43:00","2005-08-18",190,"11"
"2005-08-18 11:44:00","2005-08-18",398,"11"
"2005-08-18 11:45:00","2005-08-18",398,"11"
"2005-08-18 11:46:00","2005-08-18",259,"11"
"2005-08-18 11:47:00","2005-08-18",626,"11"
"2005-08-18 11:48:00","2005-08-18",454,"11"
"2005-08-18 11:49:00","2005-08-18",439,"11"
"2005-08-18 11:50:00","2005-08-18",948,"11"
"2005-08-18 11:51:00","2005-08-18",242,"11"
"2005-08-18 11:52:00","2005-08-18",948,"11"
"2005-08-18 11:53:00","2005-08-18",948,"11"
"2005-08-18 11:54:00","2005-08-18",1725,"11"
"2005-08-18 11:55:00","2005-08-18",890,"11"
"2005-08-18 11:56:00","2005-08-18",373,"11"
"2005-08-18 11:57:00","2005-08-18",349,"11"
"2005-08-18 11:58:00","2005-08-18",1010,"11"
"2005-08-18 11:59:00","2005-08-18",626,"11"
"2005-08-18 12:00:00","2005-08-18",517,"12"
"2005-08-18 12:01:00","2005-08-18",500,"12"
"2005-08-18 12:02:00","2005-08-18",587,"12"
"2005-08-18 12:03:00","2005-08-18",500,"12"
"2005-08-18 12:04:00","2005-08-18",485,"12"
"2005-08-18 12:05:00","2005-08-18",277,"12"
"2005-08-18 12:06:00","2005-08-18",102,"12"
"2005-08-18 12:07:00","2005-08-18",439,"12"
"2005-08-18 12:08:00","2005-08-18",259,"12"
"2005-08-18 12:09:00","2005-08-18",454,"12"
"2005-08-18 12:10:00","2005-08-18",1182,"12"
"2005-08-18 12:11:00","2005-08-18",783,"12"
"2005-08-18 12:12:00","2005-08-18",948,"12"
"2005-08-18 12:13:00","2005-08-18",862,"12"
"2005-08-18 12:14:00","2005-08-18",948,"12"
"2005-08-18 12:15:00","2005-08-18",1076,"12"
"2005-08-18 12:16:00","2005-08-18",835,"12"
"2005-08-18 12:17:00","2005-08-18",1221,"12"
"2005-08-18 12:18:00","2005-08-18",1146,"12"
"2005-08-18 12:19:00","2005-08-18",1182,"12"
"2005-08-18 12:20:00","2005-08-18",469,"12"
"2005-08-18 12:21:00","2005-08-18",712,"12"
"2005-08-18 12:22:00","2005-08-18",1300,"12"
"2005-08-18 12:23:00","2005-08-18",1182,"12"
"2005-08-18 12:24:00","2005-08-18",809,"12"
"2005-08-18 12:25:00","2005-08-18",919,"12"
"2005-08-18 12:26:00","2005-08-18",783,"12"
"2005-08-18 12:27:00","2005-08-18",759,"12"
"2005-08-18 12:28:00","2005-08-18",835,"12"
"2005-08-18 12:29:00","2005-08-18",862,"12"
"2005-08-18 12:30:00","2005-08-18",862,"12"
"2005-08-18 12:31:00","2005-08-18",809,"12"
"2005-08-18 12:32:00","2005-08-18",712,"12"
"2005-08-18 12:33:00","2005-08-18",517,"12"
"2005-08-18 12:34:00","2005-08-18",734,"12"
"2005-08-18 12:35:00","2005-08-18",734,"12"
"2005-08-18 12:36:00","2005-08-18",398,"12"
"2005-08-18 12:37:00","2005-08-18",361,"12"
"2005-08-18 12:38:00","2005-08-18",268,"12"
"2005-08-18 12:39:00","2005-08-18",361,"12"
"2005-08-18 12:40:00","2005-08-18",626,"12"
"2005-08-18 12:41:00","2005-08-18",1042,"12"
"2005-08-18 12:42:00","2005-08-18",485,"12"
"2005-08-18 12:43:00","2005-08-18",667,"12"
"2005-08-18 12:44:00","2005-08-18",759,"12"
"2005-08-18 12:45:00","2005-08-18",689,"12"
"2005-08-18 12:46:00","2005-08-18",948,"12"
"2005-08-18 12:47:00","2005-08-18",1341,"12"
"2005-08-18 12:48:00","2005-08-18",712,"12"
"2005-08-18 12:49:00","2005-08-18",550,"12"
"2005-08-18 12:50:00","2005-08-18",689,"12"
"2005-08-18 12:51:00","2005-08-18",1570,"12"
"2005-08-18 12:52:00","2005-08-18",1521,"12"
"2005-08-18 12:53:00","2005-08-18",759,"12"
"2005-08-18 12:54:00","2005-08-18",689,"12"
"2005-08-18 12:55:00","2005-08-18",568,"12"
"2005-08-18 12:56:00","2005-08-18",500,"12"
"2005-08-18 12:57:00","2005-08-18",98,"12"
"2005-08-18 12:58:00","2005-08-18",91,"12"
"2005-08-18 12:59:00","2005-08-18",172,"12"
"2005-08-18 13:00:00","2005-08-18",30,"13"
"2005-08-18 13:01:00","2005-08-18",204,"13"
"2005-08-18 13:02:00","2005-08-18",82,"13"
"2005-08-18 13:03:00","2005-08-18",204,"13"
"2005-08-18 13:04:00","2005-08-18",219,"13"
"2005-08-18 13:05:00","2005-08-18",61,"13"
"2005-08-18 13:06:00","2005-08-18",49,"13"
"2005-08-18 13:07:00","2005-08-18",46,"13"
"2005-08-18 13:08:00","2005-08-18",130,"13"
"2005-08-18 13:09:00","2005-08-18",55,"13"
"2005-08-18 13:10:00","2005-08-18",40,"13"
"2005-08-18 13:11:00","2005-08-18",41,"13"
"2005-08-18 13:12:00","2005-08-18",160,"13"
"2005-08-18 13:13:00","2005-08-18",166,"13"
"2005-08-18 13:14:00","2005-08-18",197,"13"
"2005-08-18 13:15:00","2005-08-18",37,"13"
"2005-08-18 13:16:00","2005-08-18",38,"13"
"2005-08-18 13:17:00","2005-08-18",219,"13"
"2005-08-18 13:18:00","2005-08-18",102,"13"
"2005-08-18 13:19:00","2005-08-18",277,"13"
"2005-08-18 13:20:00","2005-08-18",0,"13"
"2005-08-18 13:21:00","2005-08-18",49,"13"
"2005-08-18 13:22:00","2005-08-18",0,"13"
"2005-08-18 13:23:00","2005-08-18",166,"13"
"2005-08-18 13:24:00","2005-08-18",130,"13"
"2005-08-18 13:25:00","2005-08-18",227,"13"
"2005-08-18 13:26:00","2005-08-18",361,"13"
"2005-08-18 13:27:00","2005-08-18",242,"13"
"2005-08-18 13:28:00","2005-08-18",190,"13"
"2005-08-18 13:29:00","2005-08-18",111,"13"
"2005-08-18 13:30:00","2005-08-18",34,"13"
"2005-08-18 13:31:00","2005-08-18",98,"13"
"2005-08-18 13:32:00","2005-08-18",44,"13"
"2005-08-18 13:33:00","2005-08-18",76,"13"
"2005-08-18 13:34:00","2005-08-18",49,"13"
"2005-08-18 13:35:00","2005-08-18",58,"13"
"2005-08-18 13:36:00","2005-08-18",130,"13"
"2005-08-18 13:37:00","2005-08-18",6,"13"
"2005-08-18 13:38:00","2005-08-18",172,"13"
"2005-08-18 13:39:00","2005-08-18",143,"13"
"2005-08-18 13:40:00","2005-08-18",35,"13"
"2005-08-18 13:41:00","2005-08-18",0,"13"
"2005-08-18 13:42:00","2005-08-18",79,"13"
"2005-08-18 13:43:00","2005-08-18",154,"13"
"2005-08-18 13:44:00","2005-08-18",29,"13"
"2005-08-18 13:45:00","2005-08-18",76,"13"
"2005-08-18 13:46:00","2005-08-18",242,"13"
"2005-08-18 13:47:00","2005-08-18",52,"13"
"2005-08-18 13:48:00","2005-08-18",98,"13"
"2005-08-18 13:49:00","2005-08-18",197,"13"
"2005-08-18 13:50:00","2005-08-18",88,"13"
"2005-08-18 13:51:00","2005-08-18",38,"13"
"2005-08-18 13:52:00","2005-08-18",49,"13"
"2005-08-18 13:53:00","2005-08-18",38,"13"
"2005-08-18 13:54:00","2005-08-18",20,"13"
"2005-08-18 13:55:00","2005-08-18",0,"13"
"2005-08-18 13:56:00","2005-08-18",0,"13"
"2005-08-18 13:57:00","2005-08-18",11,"13"
"2005-08-18 13:58:00","2005-08-18",70,"13"
"2005-08-18 13:59:00","2005-08-18",23,"13"
"2005-08-18 14:00:00","2005-08-18",0,"14"
"2005-08-18 14:01:00","2005-08-18",55,"14"
"2005-08-18 14:02:00","2005-08-18",55,"14"
"2005-08-18 14:03:00","2005-08-18",23,"14"
"2005-08-18 14:04:00","2005-08-18",52,"14"
"2005-08-18 14:05:00","2005-08-18",107,"14"
"2005-08-18 14:06:00","2005-08-18",386,"14"
"2005-08-18 14:07:00","2005-08-18",17,"14"
"2005-08-18 14:08:00","2005-08-18",11,"14"
"2005-08-18 14:09:00","2005-08-18",24,"14"
"2005-08-18 14:10:00","2005-08-18",49,"14"
"2005-08-18 14:11:00","2005-08-18",44,"14"
"2005-08-18 14:12:00","2005-08-18",20,"14"
"2005-08-18 14:13:00","2005-08-18",15,"14"
"2005-08-18 14:14:00","2005-08-18",52,"14"
"2005-08-18 14:15:00","2005-08-18",15,"14"
"2005-08-18 14:16:00","2005-08-18",204,"14"
"2005-08-18 14:17:00","2005-08-18",148,"14"
"2005-08-18 14:18:00","2005-08-18",349,"14"
"2005-08-18 14:19:00","2005-08-18",88,"14"
"2005-08-18 14:20:00","2005-08-18",12,"14"
"2005-08-18 14:21:00","2005-08-18",6,"14"
"2005-08-18 14:22:00","2005-08-18",27,"14"
"2005-08-18 14:23:00","2005-08-18",46,"14"
"2005-08-18 14:24:00","2005-08-18",64,"14"
"2005-08-18 14:25:00","2005-08-18",120,"14"
"2005-08-18 14:26:00","2005-08-18",44,"14"
"2005-08-18 14:27:00","2005-08-18",102,"14"
"2005-08-18 14:28:00","2005-08-18",76,"14"
"2005-08-18 14:29:00","2005-08-18",85,"14"
"2005-08-18 14:30:00","2005-08-18",29,"14"
"2005-08-18 14:31:00","2005-08-18",23,"14"
"2005-08-18 14:32:00","2005-08-18",0,"14"
"2005-08-18 14:33:00","2005-08-18",0,"14"
"2005-08-18 14:34:00","2005-08-18",0,"14"
"2005-08-18 14:35:00","2005-08-18",0,"14"
"2005-08-18 14:36:00","2005-08-18",0,"14"
"2005-08-18 14:37:00","2005-08-18",0,"14"
"2005-08-18 14:38:00","2005-08-18",0,"14"
"2005-08-18 14:39:00","2005-08-18",3,"14"
"2005-08-18 14:40:00","2005-08-18",0,"14"
"2005-08-18 14:41:00","2005-08-18",0,"14"
"2005-08-18 14:42:00","2005-08-18",0,"14"
"2005-08-18 14:43:00","2005-08-18",0,"14"
"2005-08-18 14:44:00","2005-08-18",0,"14"
"2005-08-18 14:45:00","2005-08-18",0,"14"
"2005-08-18 14:46:00","2005-08-18",0,"14"
"2005-08-18 14:47:00","2005-08-18",0,"14"
"2005-08-18 14:48:00","2005-08-18",268,"14"
